Generation,Current Average,Current High,Size,TurnLim,Mutations,newseedfreq,Inequity,oldvsnew,percChild
49930,-4.025,4,16,20,40,2000,10.0,0.05,0.2
49935,-2.725,2,16,20,40,2000,10.0,0.05,0.2
49940,-1.1,2,16,20,40,2000,10.0,0.05,0.2
49945,-1.2,4,16,20,40,2000,10.0,0.05,0.2
49950,-1.85,3,16,20,40,2000,10.0,0.05,0.2
49955,-4.45,1,16,20,40,2000,10.0,0.05,0.2
49960,-2.1,2,16,20,40,2000,10.0,0.05,0.2
49965,-1.275,2,16,20,40,2000,10.0,0.05,0.2
49970,-1.35,2,16,20,40,2000,10.0,0.05,0.2
49975,-1.275,2,16,20,40,2000,10.0,0.05,0.2
49980,-0.975,3,16,20,40,2000,10.0,0.05,0.2
49985,-2.95,2,16,20,40,2000,10.0,0.05,0.2
49990,-3.65,3,16,20,40,2000,10.0,0.05,0.2
49995,-0.125,2,16,20,40,2000,10.0,0.05,0.2
50000,-1.025,3,16,20,40,2000,10.0,0.05,0.2
50005,1.0,2,16,20,40,2000,10.0,0.05,0.2
50010,-0.425,2,16,20,40,2000,10.0,0.05,0.2
50015,-1.4,3,16,20,40,2000,10.0,0.05,0.2
50020,-4.775,3,16,20,40,2000,10.0,0.05,0.2
50025,-2.95,3,16,20,40,2000,10.0,0.05,0.2
50030,-2.675,3,16,20,40,2000,10.0,0.05,0.2
50035,-5.05,4,16,20,40,2000,10.0,0.05,0.2
50040,-5.625,4,16,20,40,2000,10.0,0.05,0.2
50045,-1.25,2,16,20,40,2000,10.0,0.05,0.2
50050,-2.625,3,16,20,40,2000,10.0,0.05,0.2
50055,-3.15,4,16,20,40,2000,10.0,0.05,0.2
50060,-2.95,3,16,20,40,2000,10.0,0.05,0.2
50065,-0.4,2,16,20,40,2000,10.0,0.05,0.2
50070,-5.025,2,16,20,40,2000,10.0,0.05,0.2
50075,-0.775,3,16,20,40,2000,10.0,0.05,0.2
50080,-0.375,4,16,20,40,2000,10.0,0.05,0.2
50085,-6.525,2,16,20,40,2000,10.0,0.05,0.2
50090,-2.425,3,16,20,40,2000,10.0,0.05,0.2
50095,0.0,3,16,20,40,2000,10.0,0.05,0.2
50100,-3.325,2,16,20,40,2000,10.0,0.05,0.2
50105,1.375,4,16,20,40,2000,10.0,0.05,0.2
50110,-0.175,3,16,20,40,2000,10.0,0.05,0.2
50115,-2.425,2,16,20,40,2000,10.0,0.05,0.2
50120,-1.775,2,16,20,40,2000,10.0,0.05,0.2
50125,0.725,2,16,20,40,2000,10.0,0.05,0.2
50130,-2.7,2,16,20,40,2000,10.0,0.05,0.2
50135,-2.025,1,16,20,40,2000,10.0,0.05,0.2
50140,-1.9,2,16,20,40,2000,10.0,0.05,0.2
50145,0.0,4,16,20,40,2000,10.0,0.05,0.2
50150,0.05,2,16,20,40,2000,10.0,0.05,0.2
50155,-1.3,3,16,20,40,2000,10.0,0.05,0.2
50160,0.625,2,16,20,40,2000,10.0,0.05,0.2
50165,-3.9,3,16,20,40,2000,10.0,0.05,0.2
50170,-2.7,3,16,20,40,2000,10.0,0.05,0.2
50175,-1.4,3,16,20,40,2000,10.0,0.05,0.2
50180,-1.45,4,16,20,40,2000,10.0,0.05,0.2
50185,-3.725,2,16,20,40,2000,10.0,0.05,0.2
50190,-0.475,2,16,20,40,2000,10.0,0.05,0.2
50195,-3.125,3,16,20,40,2000,10.0,0.05,0.2
50200,-3.55,2,16,20,40,2000,10.0,0.05,0.2
50205,0.575,2,16,20,40,2000,10.0,0.05,0.2
50210,-2.475,2,16,20,40,2000,10.0,0.05,0.2
50215,-0.9,2,16,20,40,2000,10.0,0.05,0.2
50220,1.25,3,16,20,40,2000,10.0,0.05,0.2
50225,-1.275,6,16,20,40,2000,10.0,0.05,0.2
50230,-3.875,2,16,20,40,2000,10.0,0.05,0.2
50235,-3.05,1,16,20,40,2000,10.0,0.05,0.2
50240,-4.75,2,16,20,40,2000,10.0,0.05,0.2
50245,-1.3,2,16,20,40,2000,10.0,0.05,0.2
50250,-2.175,2,16,20,40,2000,10.0,0.05,0.2
50255,-2.0,2,16,20,40,2000,10.0,0.05,0.2
50260,-2.575,3,16,20,40,2000,10.0,0.05,0.2
50265,0.075,2,16,20,40,2000,10.0,0.05,0.2
50270,-1.55,2,16,20,40,2000,10.0,0.05,0.2
50275,0.0,2,16,20,40,2000,10.0,0.05,0.2
50280,-2.15,2,16,20,40,2000,10.0,0.05,0.2
50285,-8.55,2,16,20,40,2000,10.0,0.05,0.2
50290,-2.525,2,16,20,40,2000,10.0,0.05,0.2
50295,-4.425,1,16,20,40,2000,10.0,0.05,0.2
50300,-5.475,2,16,20,40,2000,10.0,0.05,0.2
50305,0.65,4,16,20,40,2000,10.0,0.05,0.2
50310,-1.25,2,16,20,40,2000,10.0,0.05,0.2
50315,-0.9,2,16,20,40,2000,10.0,0.05,0.2
50320,0.875,4,16,20,40,2000,10.0,0.05,0.2
50325,0.1,2,16,20,40,2000,10.0,0.05,0.2
50330,-0.625,1,16,20,40,2000,10.0,0.05,0.2
50335,-4.55,2,16,20,40,2000,10.0,0.05,0.2
50340,-0.8,2,16,20,40,2000,10.0,0.05,0.2
50345,-1.5,3,16,20,40,2000,10.0,0.05,0.2
50350,-4.325,5,16,20,40,2000,10.0,0.05,0.2
50355,-0.55,6,16,20,40,2000,10.0,0.05,0.2
50360,-5.4,4,16,20,40,2000,10.0,0.05,0.2
50365,-1.95,4,16,20,40,2000,10.0,0.05,0.2
50370,-2.125,3,16,20,40,2000,10.0,0.05,0.2
50375,-1.425,6,16,20,40,2000,10.0,0.05,0.2
50380,-0.45,3,16,20,40,2000,10.0,0.05,0.2
50385,-1.925,3,16,20,40,2000,10.0,0.05,0.2
50390,-3.1,3,16,20,40,2000,10.0,0.05,0.2
50395,-2.15,4,16,20,40,2000,10.0,0.05,0.2
50400,-0.375,4,16,20,40,2000,10.0,0.05,0.2
50405,-3.0,3,16,20,40,2000,10.0,0.05,0.2
50410,-3.95,2,16,20,40,2000,10.0,0.05,0.2
50415,-1.725,4,16,20,40,2000,10.0,0.05,0.2
50420,-0.325,3,16,20,40,2000,10.0,0.05,0.2
50425,-0.45,3,16,20,40,2000,10.0,0.05,0.2
50430,-2.425,4,16,20,40,2000,10.0,0.05,0.2
50435,0.125,3,16,20,40,2000,10.0,0.05,0.2
50440,-4.45,4,16,20,40,2000,10.0,0.05,0.2
50445,-4.4,3,16,20,40,2000,10.0,0.05,0.2
50450,-1.075,4,16,20,40,2000,10.0,0.05,0.2
50455,-1.45,5,16,20,40,2000,10.0,0.05,0.2
50460,-0.8,5,16,20,40,2000,10.0,0.05,0.2
50465,-1.55,2,16,20,40,2000,10.0,0.05,0.2
50470,-0.025,6,16,20,40,2000,10.0,0.05,0.2
50475,-0.775,3,16,20,40,2000,10.0,0.05,0.2
50480,-0.45,4,16,20,40,2000,10.0,0.05,0.2
50485,-0.5,3,16,20,40,2000,10.0,0.05,0.2
50490,-3.75,2,16,20,40,2000,10.0,0.05,0.2
50495,-3.675,2,16,20,40,2000,10.0,0.05,0.2
50500,1.25,4,16,20,40,2000,10.0,0.05,0.2
50505,-1.525,5,16,20,40,2000,10.0,0.05,0.2
50510,-0.275,2,16,20,40,2000,10.0,0.05,0.2
50515,-4.8,1,16,20,40,2000,10.0,0.05,0.2
50520,-1.45,1,16,20,40,2000,10.0,0.05,0.2
50525,-2.275,4,16,20,40,2000,10.0,0.05,0.2
50530,-5.25,3,16,20,40,2000,10.0,0.05,0.2
50535,-3.075,1,16,20,40,2000,10.0,0.05,0.2
50540,-1.175,4,16,20,40,2000,10.0,0.05,0.2
50545,-2.2,2,16,20,40,2000,10.0,0.05,0.2
50550,0.3,3,16,20,40,2000,10.0,0.05,0.2
50555,-3.7,3,16,20,40,2000,10.0,0.05,0.2
50560,-4.0,2,16,20,40,2000,10.0,0.05,0.2
50565,0.625,2,16,20,40,2000,10.0,0.05,0.2
50570,-4.05,2,16,20,40,2000,10.0,0.05,0.2
50575,-1.625,2,16,20,40,2000,10.0,0.05,0.2
50580,-3.175,3,16,20,40,2000,10.0,0.05,0.2
50585,-4.3,2,16,20,40,2000,10.0,0.05,0.2
50590,-2.775,2,16,20,40,2000,10.0,0.05,0.2
50595,-1.625,3,16,20,40,2000,10.0,0.05,0.2
50600,-0.275,2,16,20,40,2000,10.0,0.05,0.2
50605,-0.725,4,16,20,40,2000,10.0,0.05,0.2
50610,-1.0,2,16,20,40,2000,10.0,0.05,0.2
50615,-3.45,3,16,20,40,2000,10.0,0.05,0.2
50620,0.5,4,16,20,40,2000,10.0,0.05,0.2
50625,-3.875,3,16,20,40,2000,10.0,0.05,0.2
50630,-0.275,5,16,20,40,2000,10.0,0.05,0.2
50635,-1.375,1,16,20,40,2000,10.0,0.05,0.2
50640,-2.775,3,16,20,40,2000,10.0,0.05,0.2
50645,-2.1,2,16,20,40,2000,10.0,0.05,0.2
50650,-3.025,2,16,20,40,2000,10.0,0.05,0.2
50655,0.65,4,16,20,40,2000,10.0,0.05,0.2
50660,-3.175,2,16,20,40,2000,10.0,0.05,0.2
50665,-0.425,4,16,20,40,2000,10.0,0.05,0.2
50670,0.4,4,16,20,40,2000,10.0,0.05,0.2
50675,-4.4,2,16,20,40,2000,10.0,0.05,0.2
50680,-3.75,1,16,20,40,2000,10.0,0.05,0.2
50685,-1.4,3,16,20,40,2000,10.0,0.05,0.2
50690,-2.15,3,16,20,40,2000,10.0,0.05,0.2
50695,0.725,1,16,20,40,2000,10.0,0.05,0.2
50700,-2.55,3,16,20,40,2000,10.0,0.05,0.2
50705,0.8,2,16,20,40,2000,10.0,0.05,0.2
50710,-4.0,2,16,20,40,2000,10.0,0.05,0.2
50715,-2.45,2,16,20,40,2000,10.0,0.05,0.2
50720,-4.075,2,16,20,40,2000,10.0,0.05,0.2
50725,-0.125,2,16,20,40,2000,10.0,0.05,0.2
50730,-0.45,4,16,20,40,2000,10.0,0.05,0.2
50735,-0.525,3,16,20,40,2000,10.0,0.05,0.2
50740,-1.35,2,16,20,40,2000,10.0,0.05,0.2
50745,0.85,4,16,20,40,2000,10.0,0.05,0.2
50750,-1.375,3,16,20,40,2000,10.0,0.05,0.2
50755,-1.65,4,16,20,40,2000,10.0,0.05,0.2
50760,-3.175,4,16,20,40,2000,10.0,0.05,0.2
50765,-0.425,4,16,20,40,2000,10.0,0.05,0.2
50770,-2.35,3,16,20,40,2000,10.0,0.05,0.2
50775,-0.65,4,16,20,40,2000,10.0,0.05,0.2
50780,-1.525,5,16,20,40,2000,10.0,0.05,0.2
50785,-3.075,3,16,20,40,2000,10.0,0.05,0.2
50790,-3.8,2,16,20,40,2000,10.0,0.05,0.2
50795,-0.5,2,16,20,40,2000,10.0,0.05,0.2
50800,-2.125,2,16,20,40,2000,10.0,0.05,0.2
50805,-3.275,3,16,20,40,2000,10.0,0.05,0.2
50810,-1.225,4,16,20,40,2000,10.0,0.05,0.2
50815,-2.35,2,16,20,40,2000,10.0,0.05,0.2
50820,-1.075,2,16,20,40,2000,10.0,0.05,0.2
50825,-4.225,3,16,20,40,2000,10.0,0.05,0.2
50830,0.375,3,16,20,40,2000,10.0,0.05,0.2
50835,-1.0,3,16,20,40,2000,10.0,0.05,0.2
50840,0.5,2,16,20,40,2000,10.0,0.05,0.2
50845,-2.025,1,16,20,40,2000,10.0,0.05,0.2
50850,-1.2,2,16,20,40,2000,10.0,0.05,0.2
50855,0.25,3,16,20,40,2000,10.0,0.05,0.2
50860,-1.85,2,16,20,40,2000,10.0,0.05,0.2
50865,-1.15,2,16,20,40,2000,10.0,0.05,0.2
50870,-1.225,3,16,20,40,2000,10.0,0.05,0.2
50875,0.125,4,16,20,40,2000,10.0,0.05,0.2
50880,-1.625,3,16,20,40,2000,10.0,0.05,0.2
50885,-5.175,1,16,20,40,2000,10.0,0.05,0.2
50890,-5.1,2,16,20,40,2000,10.0,0.05,0.2
50895,-3.825,2,16,20,40,2000,10.0,0.05,0.2
50900,-5.2,1,16,20,40,2000,10.0,0.05,0.2
50905,-6.3,2,16,20,40,2000,10.0,0.05,0.2
50910,-3.225,2,16,20,40,2000,10.0,0.05,0.2
50915,-1.45,2,16,20,40,2000,10.0,0.05,0.2
50920,-0.7,4,16,20,40,2000,10.0,0.05,0.2
50925,-6.375,4,16,20,40,2000,10.0,0.05,0.2
50930,-0.875,3,16,20,40,2000,10.0,0.05,0.2
50935,-4.3,1,16,20,40,2000,10.0,0.05,0.2
50940,0.475,2,16,20,40,2000,10.0,0.05,0.2
50945,-3.075,1,16,20,40,2000,10.0,0.05,0.2
50950,0.975,2,16,20,40,2000,10.0,0.05,0.2
50955,-0.225,1,16,20,40,2000,10.0,0.05,0.2
50960,-2.575,2,16,20,40,2000,10.0,0.05,0.2
50965,-1.925,3,16,20,40,2000,10.0,0.05,0.2
50970,-3.625,3,16,20,40,2000,10.0,0.05,0.2
50975,-2.825,3,16,20,40,2000,10.0,0.05,0.2
50980,0.7,4,16,20,40,2000,10.0,0.05,0.2
50985,-2.3,2,16,20,40,2000,10.0,0.05,0.2
50990,-0.65,2,16,20,40,2000,10.0,0.05,0.2
50995,-3.125,3,16,20,40,2000,10.0,0.05,0.2
51000,-2.85,3,16,20,40,2000,10.0,0.05,0.2
51005,-4.15,2,16,20,40,2000,10.0,0.05,0.2
51010,-3.925,2,16,20,40,2000,10.0,0.05,0.2
51015,-0.55,4,16,20,40,2000,10.0,0.05,0.2
51020,-1.525,4,16,20,40,2000,10.0,0.05,0.2
51025,-4.75,4,16,20,40,2000,10.0,0.05,0.2
51030,-4.475,2,16,20,40,2000,10.0,0.05,0.2
51035,-2.575,2,16,20,40,2000,10.0,0.05,0.2
51040,-3.875,1,16,20,40,2000,10.0,0.05,0.2
51045,-3.975,2,16,20,40,2000,10.0,0.05,0.2
51050,-3.125,3,16,20,40,2000,10.0,0.05,0.2
51055,-2.55,2,16,20,40,2000,10.0,0.05,0.2
51060,-3.425,2,16,20,40,2000,10.0,0.05,0.2
51065,-2.7,2,16,20,40,2000,10.0,0.05,0.2
51070,-5.8,1,16,20,40,2000,10.0,0.05,0.2
51075,-4.225,2,16,20,40,2000,10.0,0.05,0.2
51080,-1.2,2,16,20,40,2000,10.0,0.05,0.2
51085,-2.65,3,16,20,40,2000,10.0,0.05,0.2
51090,0.125,5,16,20,40,2000,10.0,0.05,0.2
51095,-3.975,2,16,20,40,2000,10.0,0.05,0.2
51100,-1.9,2,16,20,40,2000,10.0,0.05,0.2
51105,-3.75,2,16,20,40,2000,10.0,0.05,0.2
51110,-5.6,3,16,20,40,2000,10.0,0.05,0.2
51115,-4.925,2,16,20,40,2000,10.0,0.05,0.2
51120,-5.35,3,16,20,40,2000,10.0,0.05,0.2
51125,-2.375,1,16,20,40,2000,10.0,0.05,0.2
51130,-1.75,4,16,20,40,2000,10.0,0.05,0.2
51135,-1.525,3,16,20,40,2000,10.0,0.05,0.2
51140,-3.75,4,16,20,40,2000,10.0,0.05,0.2
51145,-2.7,3,16,20,40,2000,10.0,0.05,0.2
51150,-4.45,2,16,20,40,2000,10.0,0.05,0.2
51155,-2.65,2,16,20,40,2000,10.0,0.05,0.2
51160,-0.125,4,16,20,40,2000,10.0,0.05,0.2
51165,-2.5,4,16,20,40,2000,10.0,0.05,0.2
51170,-3.7,5,16,20,40,2000,10.0,0.05,0.2
51175,0.225,2,16,20,40,2000,10.0,0.05,0.2
51180,-4.175,2,16,20,40,2000,10.0,0.05,0.2
51185,-0.625,4,16,20,40,2000,10.0,0.05,0.2
51190,-6.35,3,16,20,40,2000,10.0,0.05,0.2
51195,-1.325,3,16,20,40,2000,10.0,0.05,0.2
51200,-1.65,3,16,20,40,2000,10.0,0.05,0.2
51205,-3.1,3,16,20,40,2000,10.0,0.05,0.2
51210,-1.475,3,16,20,40,2000,10.0,0.05,0.2
51215,-3.525,1,16,20,40,2000,10.0,0.05,0.2
51220,-4.175,1,16,20,40,2000,10.0,0.05,0.2
51225,-2.45,3,16,20,40,2000,10.0,0.05,0.2
51230,-0.3,1,16,20,40,2000,10.0,0.05,0.2
51235,-0.875,3,16,20,40,2000,10.0,0.05,0.2
51240,-0.3,4,16,20,40,2000,10.0,0.05,0.2
51245,-2.55,3,16,20,40,2000,10.0,0.05,0.2
51250,-3.975,4,16,20,40,2000,10.0,0.05,0.2
51255,-1.15,4,16,20,40,2000,10.0,0.05,0.2
51260,-1.95,3,16,20,40,2000,10.0,0.05,0.2
51265,-4.425,3,16,20,40,2000,10.0,0.05,0.2
51270,1.125,4,16,20,40,2000,10.0,0.05,0.2
51275,-1.5,2,16,20,40,2000,10.0,0.05,0.2
51280,-5.075,2,16,20,40,2000,10.0,0.05,0.2
51285,-1.425,4,16,20,40,2000,10.0,0.05,0.2
51290,-1.375,4,16,20,40,2000,10.0,0.05,0.2
51295,-0.775,2,16,20,40,2000,10.0,0.05,0.2
51300,-2.95,2,16,20,40,2000,10.0,0.05,0.2
51305,-5.925,4,16,20,40,2000,10.0,0.05,0.2
51310,-3.4,3,16,20,40,2000,10.0,0.05,0.2
51315,-3.05,3,16,20,40,2000,10.0,0.05,0.2
51320,-3.525,3,16,20,40,2000,10.0,0.05,0.2
51325,-3.6,3,16,20,40,2000,10.0,0.05,0.2
51330,-4.775,3,16,20,40,2000,10.0,0.05,0.2
51335,-0.45,2,16,20,40,2000,10.0,0.05,0.2
51340,-4.25,1,16,20,40,2000,10.0,0.05,0.2
51345,-2.475,4,16,20,40,2000,10.0,0.05,0.2
51350,-2.225,6,16,20,40,2000,10.0,0.05,0.2
51355,1.0,4,16,20,40,2000,10.0,0.05,0.2
51360,-0.225,5,16,20,40,2000,10.0,0.05,0.2
51365,-3.075,3,16,20,40,2000,10.0,0.05,0.2
51370,-2.975,5,16,20,40,2000,10.0,0.05,0.2
51375,-1.875,4,16,20,40,2000,10.0,0.05,0.2
51380,-3.025,3,16,20,40,2000,10.0,0.05,0.2
51385,-1.675,4,16,20,40,2000,10.0,0.05,0.2
51390,-2.0,3,16,20,40,2000,10.0,0.05,0.2
51395,-1.75,5,16,20,40,2000,10.0,0.05,0.2
51400,1.1,4,16,20,40,2000,10.0,0.05,0.2
51405,1.125,4,16,20,40,2000,10.0,0.05,0.2
51410,-3.45,4,16,20,40,2000,10.0,0.05,0.2
51415,-1.5,3,16,20,40,2000,10.0,0.05,0.2
51420,-1.425,3,16,20,40,2000,10.0,0.05,0.2
51425,-5.375,2,16,20,40,2000,10.0,0.05,0.2
51430,-4.125,1,16,20,40,2000,10.0,0.05,0.2
51435,-1.1,2,16,20,40,2000,10.0,0.05,0.2
51440,-4.7,1,16,20,40,2000,10.0,0.05,0.2
51445,-0.675,2,16,20,40,2000,10.0,0.05,0.2
51450,-1.6,2,16,20,40,2000,10.0,0.05,0.2
51455,-0.075,4,16,20,40,2000,10.0,0.05,0.2
51460,-0.475,4,16,20,40,2000,10.0,0.05,0.2
51465,-1.85,3,16,20,40,2000,10.0,0.05,0.2
51470,-0.475,3,16,20,40,2000,10.0,0.05,0.2
51475,-0.15,3,16,20,40,2000,10.0,0.05,0.2
51480,0.95,3,16,20,40,2000,10.0,0.05,0.2
51485,-1.125,3,16,20,40,2000,10.0,0.05,0.2
51490,-2.525,2,16,20,40,2000,10.0,0.05,0.2
51495,-0.425,2,16,20,40,2000,10.0,0.05,0.2
51500,-2.35,2,16,20,40,2000,10.0,0.05,0.2
51505,0.45,4,16,20,40,2000,10.0,0.05,0.2
51510,-2.575,3,16,20,40,2000,10.0,0.05,0.2
51515,-2.125,3,16,20,40,2000,10.0,0.05,0.2
51520,-4.2,2,16,20,40,2000,10.0,0.05,0.2
51525,-5.35,2,16,20,40,2000,10.0,0.05,0.2
51530,-2.425,2,16,20,40,2000,10.0,0.05,0.2
51535,-2.675,2,16,20,40,2000,10.0,0.05,0.2
51540,-4.05,2,16,20,40,2000,10.0,0.05,0.2
51545,-2.225,3,16,20,40,2000,10.0,0.05,0.2
51550,-5.05,3,16,20,40,2000,10.0,0.05,0.2
51555,-2.6,3,16,20,40,2000,10.0,0.05,0.2
51560,-2.9,3,16,20,40,2000,10.0,0.05,0.2
51565,-2.225,2,16,20,40,2000,10.0,0.05,0.2
51570,-0.7,3,16,20,40,2000,10.0,0.05,0.2
51575,-4.1,4,16,20,40,2000,10.0,0.05,0.2
51580,-3.825,4,16,20,40,2000,10.0,0.05,0.2
51585,0.375,4,16,20,40,2000,10.0,0.05,0.2
51590,-4.225,2,16,20,40,2000,10.0,0.05,0.2
51595,-4.475,1,16,20,40,2000,10.0,0.05,0.2
51600,-1.35,2,16,20,40,2000,10.0,0.05,0.2
51605,-1.975,3,16,20,40,2000,10.0,0.05,0.2
51610,0.15,4,16,20,40,2000,10.0,0.05,0.2
51615,-1.6,3,16,20,40,2000,10.0,0.05,0.2
51620,-2.15,1,16,20,40,2000,10.0,0.05,0.2
51625,-4.8,2,16,20,40,2000,10.0,0.05,0.2
51630,-4.55,1,16,20,40,2000,10.0,0.05,0.2
51635,-1.35,5,16,20,40,2000,10.0,0.05,0.2
51640,-0.075,3,16,20,40,2000,10.0,0.05,0.2
51645,-2.325,2,16,20,40,2000,10.0,0.05,0.2
51650,-7.075,2,16,20,40,2000,10.0,0.05,0.2
51655,-0.125,3,16,20,40,2000,10.0,0.05,0.2
51660,1.075,4,16,20,40,2000,10.0,0.05,0.2
51665,-2.9,3,16,20,40,2000,10.0,0.05,0.2
51670,-1.55,3,16,20,40,2000,10.0,0.05,0.2
51675,-2.35,3,16,20,40,2000,10.0,0.05,0.2
51680,-2.5,3,16,20,40,2000,10.0,0.05,0.2
51685,-0.675,2,16,20,40,2000,10.0,0.05,0.2
51690,-1.45,3,16,20,40,2000,10.0,0.05,0.2
51695,-1.525,3,16,20,40,2000,10.0,0.05,0.2
51700,-5.35,4,16,20,40,2000,10.0,0.05,0.2
51705,-0.225,3,16,20,40,2000,10.0,0.05,0.2
51710,-1.3,3,16,20,40,2000,10.0,0.05,0.2
51715,-2.075,3,16,20,40,2000,10.0,0.05,0.2
51720,-3.15,3,16,20,40,2000,10.0,0.05,0.2
51725,-0.95,2,16,20,40,2000,10.0,0.05,0.2
51730,-2.425,2,16,20,40,2000,10.0,0.05,0.2
51735,-0.025,7,16,20,40,2000,10.0,0.05,0.2
51740,-0.275,3,16,20,40,2000,10.0,0.05,0.2
51745,-0.775,4,16,20,40,2000,10.0,0.05,0.2
51750,0.2,6,16,20,40,2000,10.0,0.05,0.2
51755,-1.45,4,16,20,40,2000,10.0,0.05,0.2
51760,-0.225,3,16,20,40,2000,10.0,0.05,0.2
51765,-3.025,3,16,20,40,2000,10.0,0.05,0.2
51770,-3.45,2,16,20,40,2000,10.0,0.05,0.2
51775,-2.425,2,16,20,40,2000,10.0,0.05,0.2
51780,-1.775,4,16,20,40,2000,10.0,0.05,0.2
51785,-2.4,4,16,20,40,2000,10.0,0.05,0.2
51790,-2.8,2,16,20,40,2000,10.0,0.05,0.2
51795,-2.575,4,16,20,40,2000,10.0,0.05,0.2
51800,-0.525,1,16,20,40,2000,10.0,0.05,0.2
51805,0.225,3,16,20,40,2000,10.0,0.05,0.2
51810,-2.2,3,16,20,40,2000,10.0,0.05,0.2
51815,-3.175,3,16,20,40,2000,10.0,0.05,0.2
51820,-2.3,1,16,20,40,2000,10.0,0.05,0.2
51825,-5.025,1,16,20,40,2000,10.0,0.05,0.2
51830,0.4,2,16,20,40,2000,10.0,0.05,0.2
51835,-2.75,3,16,20,40,2000,10.0,0.05,0.2
51840,-0.375,3,16,20,40,2000,10.0,0.05,0.2
51845,-0.375,3,16,20,40,2000,10.0,0.05,0.2
51850,-1.85,2,16,20,40,2000,10.0,0.05,0.2
51855,-1.5,1,16,20,40,2000,10.0,0.05,0.2
51860,-3.25,2,16,20,40,2000,10.0,0.05,0.2
51865,-2.975,2,16,20,40,2000,10.0,0.05,0.2
51870,-2.95,1,16,20,40,2000,10.0,0.05,0.2
51875,-3.05,3,16,20,40,2000,10.0,0.05,0.2
51880,-2.375,3,16,20,40,2000,10.0,0.05,0.2
51885,-2.1,2,16,20,40,2000,10.0,0.05,0.2
51890,-0.925,2,16,20,40,2000,10.0,0.05,0.2
51895,-3.55,2,16,20,40,2000,10.0,0.05,0.2
51900,0.125,3,16,20,40,2000,10.0,0.05,0.2
51905,-0.35,2,16,20,40,2000,10.0,0.05,0.2
51910,0.175,3,16,20,40,2000,10.0,0.05,0.2
51915,-0.05,2,16,20,40,2000,10.0,0.05,0.2
51920,-0.025,3,16,20,40,2000,10.0,0.05,0.2
51925,-2.575,2,16,20,40,2000,10.0,0.05,0.2
51930,-5.725,1,16,20,40,2000,10.0,0.05,0.2
51935,-2.975,2,16,20,40,2000,10.0,0.05,0.2
51940,-1.425,3,16,20,40,2000,10.0,0.05,0.2
51945,-2.375,2,16,20,40,2000,10.0,0.05,0.2
51950,-5.525,1,16,20,40,2000,10.0,0.05,0.2
51955,-4.325,2,16,20,40,2000,10.0,0.05,0.2
51960,-5.275,3,16,20,40,2000,10.0,0.05,0.2
51965,-4.875,3,16,20,40,2000,10.0,0.05,0.2
51970,-0.675,3,16,20,40,2000,10.0,0.05,0.2
51975,-1.875,4,16,20,40,2000,10.0,0.05,0.2
51980,-2.05,3,16,20,40,2000,10.0,0.05,0.2
51985,-2.4,3,16,20,40,2000,10.0,0.05,0.2
51990,-6.05,2,16,20,40,2000,10.0,0.05,0.2
51995,-1.225,3,16,20,40,2000,10.0,0.05,0.2
52000,-2.725,3,16,20,40,2000,10.0,0.05,0.2
52005,-2.225,4,16,20,40,2000,10.0,0.05,0.2
52010,-2.6,1,16,20,40,2000,10.0,0.05,0.2
52015,0.325,4,16,20,40,2000,10.0,0.05,0.2
52020,-1.55,3,16,20,40,2000,10.0,0.05,0.2
52025,-0.225,3,16,20,40,2000,10.0,0.05,0.2
52030,-3.675,2,16,20,40,2000,10.0,0.05,0.2
52035,-0.925,6,16,20,40,2000,10.0,0.05,0.2
52040,-0.25,5,16,20,40,2000,10.0,0.05,0.2
52045,-1.825,3,16,20,40,2000,10.0,0.05,0.2
52050,-3.75,5,16,20,40,2000,10.0,0.05,0.2
52055,-2.675,3,16,20,40,2000,10.0,0.05,0.2
52060,-3.6,5,16,20,40,2000,10.0,0.05,0.2
52065,0.375,5,16,20,40,2000,10.0,0.05,0.2
52070,-1.325,3,16,20,40,2000,10.0,0.05,0.2
52075,-4.7,2,16,20,40,2000,10.0,0.05,0.2
52080,-3.6,3,16,20,40,2000,10.0,0.05,0.2
52085,-3.5,3,16,20,40,2000,10.0,0.05,0.2
52090,-0.45,3,16,20,40,2000,10.0,0.05,0.2
52095,-2.175,2,16,20,40,2000,10.0,0.05,0.2
52100,-5.95,1,16,20,40,2000,10.0,0.05,0.2
52105,-1.725,2,16,20,40,2000,10.0,0.05,0.2
52110,-0.75,2,16,20,40,2000,10.0,0.05,0.2
52115,-4.725,3,16,20,40,2000,10.0,0.05,0.2
52120,-4.25,3,16,20,40,2000,10.0,0.05,0.2
52125,-5.175,1,16,20,40,2000,10.0,0.05,0.2
52130,-1.95,3,16,20,40,2000,10.0,0.05,0.2
52135,-0.25,3,16,20,40,2000,10.0,0.05,0.2
52140,0.275,5,16,20,40,2000,10.0,0.05,0.2
52145,-5.125,3,16,20,40,2000,10.0,0.05,0.2
52150,-4.05,2,16,20,40,2000,10.0,0.05,0.2
52155,-0.95,3,16,20,40,2000,10.0,0.05,0.2
52160,-3.3,1,16,20,40,2000,10.0,0.05,0.2
52165,-4.9,3,16,20,40,2000,10.0,0.05,0.2
52170,-3.05,1,16,20,40,2000,10.0,0.05,0.2
52175,-5.1,1,16,20,40,2000,10.0,0.05,0.2
52180,-0.525,2,16,20,40,2000,10.0,0.05,0.2
